rolename,path,policyname,policytype,effect,service,action,arn,principal
AWSServiceRoleForElasticLoadBalancing,/aws-service-role/elasticloadbalancing.amazonaws.com/,AWSElasticLoadBalancingServiceRolePolicy,managed,Allow,ec2,AssociateAddress,*,
AWSServiceRoleForElasticLoadBalancing,/aws-service-role/elasticloadbalancing.amazonaws.com/,AWSElasticLoadBalancingServiceRolePolicy,managed,Allow,ec2,DisassociateAddress,*,
AWSServiceRoleForElasticLoadBalancing,/aws-service-role/elasticloadbalancing.amazonaws.com/,AWSElasticLoadBalancingServiceRolePolicy,managed,Allow,ec2,AttachNetworkInterface,*,
AWSServiceRoleForElasticLoadBalancing,/aws-service-role/elasticloadbalancing.amazonaws.com/,AWSElasticLoadBalancingServiceRolePolicy,managed,Allow,ec2,DetachNetworkInterface,*,
AWSServiceRoleForElasticLoadBalancing,/aws-service-role/elasticloadbalancing.amazonaws.com/,AWSElasticLoadBalancingServiceRolePolicy,managed,Allow,ec2,AssignPrivateIpAddresses,*,
AWSServiceRoleForElasticLoadBalancing,/aws-service-role/elasticloadbalancing.amazonaws.com/,AWSElasticLoadBalancingServiceRolePolicy,managed,Allow,ec2,AssignIpv6Addresses,*,
AWSServiceRoleForElasticLoadBalancing,/aws-service-role/elasticloadbalancing.amazonaws.com/,AWSElasticLoadBalancingServiceRolePolicy,managed,Allow,ec2,ReleaseAddress,*,
AWSServiceRoleForElasticLoadBalancing,/aws-service-role/elasticloadbalancing.amazonaws.com/,AWSElasticLoadBalancingServiceRolePolicy,managed,Allow,ec2,UnassignIpv6Addresses,*,
AWSServiceRoleForElasticLoadBalancing,/aws-service-role/elasticloadbalancing.amazonaws.com/,AWSElasticLoadBalancingServiceRolePolicy,managed,Allow,ec2,DescribeVpcPeeringConnections,*,
AWSServiceRoleForElasticLoadBalancing,/aws-service-role/elasticloadbalancing.amazonaws.com/,AWSElasticLoadBalancingServiceRolePolicy,managed,Allow,logs,CreateLogDelivery,*,
AWSServiceRoleForElasticLoadBalancing,/aws-service-role/elasticloadbalancing.amazonaws.com/,AWSElasticLoadBalancingServiceRolePolicy,managed,Allow,logs,GetLogDelivery,*,
AWSServiceRoleForElasticLoadBalancing,/aws-service-role/elasticloadbalancing.amazonaws.com/,AWSElasticLoadBalancingServiceRolePolicy,managed,Allow,logs,UpdateLogDelivery,*,
AWSServiceRoleForElasticLoadBalancing,/aws-service-role/elasticloadbalancing.amazonaws.com/,AWSElasticLoadBalancingServiceRolePolicy,managed,Allow,logs,DeleteLogDelivery,*,
AWSServiceRoleForElasticLoadBalancing,/aws-service-role/elasticloadbalancing.amazonaws.com/,AWSElasticLoadBalancingServiceRolePolicy,managed,Allow,logs,ListLogDeliveries,*,
AWSServiceRoleForElasticLoadBalancing,/aws-service-role/elasticloadbalancing.amazonaws.com/,AWSElasticLoadBalancingServiceRolePolicy,managed,Allow,outposts,GetOutpostInstanceTypes,*,
AWSServiceRoleForOrganizations,/aws-service-role/organizations.amazonaws.com/,trust,trust,Allow,sts,AssumeRole,,organizations.amazonaws.com
AWSServiceRoleForOrganizations,/aws-service-role/organizations.amazonaws.com/,AWSOrganizationsServiceTrustPolicy,managed,Allow,iam,DeleteRole,arn:aws:iam::*:role/aws-service-role/organizations.amazonaws.com/*,
AWSServiceRoleForOrganizations,/aws-service-role/organizations.amazonaws.com/,AWSOrganizationsServiceTrustPolicy,managed,Allow,iam,CreateServiceLinkedRole,*,
AWSServiceRoleForRoute53Resolver,/aws-service-role/route53resolver.amazonaws.com/,trust,trust,Allow,sts,AssumeRole,,route53resolver.amazonaws.com
AWSServiceRoleForRoute53Resolver,/aws-service-role/route53resolver.amazonaws.com/,Route53ResolverServiceRolePolicy,managed,Allow,logs,CreateLogDelivery,*,
AWSServiceRoleForRoute53Resolver,/aws-service-role/route53resolver.amazonaws.com/,Route53ResolverServiceRolePolicy,managed,Allow,logs,GetLogDelivery,*,
AWSServiceRoleForRoute53Resolver,/aws-service-role/route53resolver.amazonaws.com/,Route53ResolverServiceRolePolicy,managed,Allow,logs,UpdateLogDelivery,*,
AWSServiceRoleForRoute53Resolver,/aws-service-role/route53resolver.amazonaws.com/,Route53ResolverServiceRolePolicy,managed,Allow,logs,DeleteLogDelivery,*,
AWSServiceRoleForRoute53Resolver,/aws-service-role/route53resolver.amazonaws.com/,Route53ResolverServiceRolePolicy,managed,Allow,logs,ListLogDeliveries,*,
AWSServiceRoleForRoute53Resolver,/aws-service-role/route53resolver.amazonaws.com/,Route53ResolverServiceRolePolicy,managed,Allow,logs,DescribeResourcePolicies,*,
AWSServiceRoleForRoute53Resolver,/aws-service-role/route53resolver.amazonaws.com/,Route53ResolverServiceRolePolicy,managed,Allow,logs,DescribeLogGroups,*,
AWSServiceRoleForRoute53Resolver,/aws-service-role/route53resolver.amazonaws.com/,Route53ResolverServiceRolePolicy,managed,Allow,s3,GetBucketPolicy,*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,trust,trust,Allow,sts,AssumeRole,,sso.amazonaws.com
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,iam,AttachRolePolicy,arn:aws:iam::*:role/aws-reserved/sso.amazonaws.com/*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,iam,CreateRole,arn:aws:iam::*:role/aws-reserved/sso.amazonaws.com/*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,iam,PutRolePolicy,arn:aws:iam::*:role/aws-reserved/sso.amazonaws.com/*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,iam,UpdateRole,arn:aws:iam::*:role/aws-reserved/sso.amazonaws.com/*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,iam,UpdateRoleDescription,arn:aws:iam::*:role/aws-reserved/sso.amazonaws.com/*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,iam,UpdateAssumeRolePolicy,arn:aws:iam::*:role/aws-reserved/sso.amazonaws.com/*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,iam,PutRolePermissionsBoundary,arn:aws:iam::*:role/aws-reserved/sso.amazonaws.com/*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,iam,DeleteRolePermissionsBoundary,arn:aws:iam::*:role/aws-reserved/sso.amazonaws.com/*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,iam,GetRole,*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,iam,ListRoles,*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,iam,DeleteRole,arn:aws:iam::*:role/aws-reserved/sso.amazonaws.com/*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,iam,DeleteRolePolicy,arn:aws:iam::*:role/aws-reserved/sso.amazonaws.com/*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,iam,DetachRolePolicy,arn:aws:iam::*:role/aws-reserved/sso.amazonaws.com/*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,iam,ListRolePolicies,arn:aws:iam::*:role/aws-reserved/sso.amazonaws.com/*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,iam,ListAttachedRolePolicies,arn:aws:iam::*:role/aws-reserved/sso.amazonaws.com/*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,iam,DeleteServiceLinkedRole,arn:aws:iam::*:role/aws-service-role/sso.amazonaws.com/AWSServiceRoleForSSO,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,iam,GetServiceLinkedRoleDeletionStatus,arn:aws:iam::*:role/aws-service-role/sso.amazonaws.com/AWSServiceRoleForSSO,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,iam,DeleteRole,arn:aws:iam::*:role/aws-service-role/sso.amazonaws.com/AWSServiceRoleForSSO,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,iam,GetRole,arn:aws:iam::*:role/aws-service-role/sso.amazonaws.com/AWSServiceRoleForSSO,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,iam,CreateSAMLProvider,arn:aws:iam::*:saml-provider/AWSSSO_*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,iam,UpdateSAMLProvider,arn:aws:iam::*:saml-provider/AWSSSO_*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,iam,DeleteSAMLProvider,arn:aws:iam::*:saml-provider/AWSSSO_*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,iam,GetSAMLProvider,arn:aws:iam::*:saml-provider/AWSSSO_*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,organizations,DescribeAccount,*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,organizations,DescribeOrganization,*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,organizations,ListAccounts,*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,organizations,ListDelegatedAdministrators,*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,organizations,ListAWSServiceAccessForOrganization,*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,ds,UnauthorizeApplication,*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,ds,DescribeDirectories,*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,ds,DescribeTrusts,*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,identitystore,DescribeUser,*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,identitystore,DescribeGroup,*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,identitystore,ListGroups,*,
AWSServiceRoleForSSO,/aws-service-role/sso.amazonaws.com/,AWSSSOServiceRolePolicy,managed,Allow,identitystore,ListUsers,*,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,trust,trust,Allow,sts,AssumeRole,,support.amazonaws.com
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/account,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/account,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/authorizers,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/authorizers,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/authorizers/*,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/authorizers/*,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/deployments,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/deployments,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/deployments/*,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/deployments/*,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/integrations,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/integrations,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/integrations/*,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/integrations/*,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/integrations/*/integrationresponses,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/integrations/*/integrationresponses,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/integrations/*/integrationresponses/*,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/integrations/*/integrationresponses/*,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/models,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/models,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/models/*,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/models/*,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/routes,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/routes,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/routes/*,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/routes/*,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/routes/*/routeresponses,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/routes/*/routeresponses,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/routes/*/routeresponses/*,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/routes/*/routeresponses/*,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/stages,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/stages,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/stages/*,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/apis/*/stages/*,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/clientcertificates,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/clientcertificates,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/clientcertificates/*,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/clientcertificates/*,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/domainnames,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/domainnames,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/domainnames/*,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/domainnames/*,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/domainnames/*/apimappings,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/domainnames/*/apimappings,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/domainnames/*/apimappings/*,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/domainnames/*/apimappings/*,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/domainnames/*/basepathmappings,
AWSServiceRoleForSupport,/aws-service-role/support.amazonaws.com/,AWSSupportServiceRolePolicy,managed,Allow,apigateway,GET,arn:aws:apigateway:*::/domainnames/*/basepathmappings,
